Professor_ID,Professor_Name,University,Department,Quality,Difficulty,Class_Name,Comment,Thumbs_Up,Thumbs_Down,Review_Date
793699,Ransom Gladwin,Valdosta State University,Modern Languages department,5,4,SPAN1001,No Comments,0,0,"Jan 7th, 2006"
793699,Ransom Gladwin,Valdosta State University,Modern Languages department,5,1,SPAN1002,Very nice man. He was fun and easy. The class was laid back and more like a group discussion than a lecture. Spanish was fun. We even watched a good movie.,0,0,"Jan 5th, 2006"
794681,John Michael Jack,Valdosta State University,History department,5,4,HIST2111,Super cool guy. Class is borderline tough but easy if you admire history. Takes notes! Stay for the test review!!,0,0,"Aug 25th, 2016"
794681,John Michael Jack,Valdosta State University,History department,4.5,3,HIS2111,"The class is mainly lectures, but he makes them quite interesting. You really need to look over the powerpoints and read the chapeters or you will not pass the tests. He only gives out about 4 tests, make them count.",0,0,"Nov 4th, 2015"
794681,John Michael Jack,Valdosta State University,History department,2.5,4,2111,"If you want to make an A or B in this class, it will not happen with this man. Overall, he's a cool guy, but the tests are some of the most difficult tests I've ever taken in my life. They are confusing and he puts similar questions with different answers next to them to trip you up. Not to mention he posts grades late. Pretty sure I have a C...",0,0,"Nov 9th, 2014"
794681,John Michael Jack,Valdosta State University,History department,2,5,2111,His test are hard you wont pass if you don't know history. Choose another professor if you want a passing grade.,0,0,"Sep 18th, 2014"
794681,John Michael Jack,Valdosta State University,History department,4.5,3,HISTE,"His tests R extremely hard 4 some reason. I studied my notes like crazy. I knew the information. For the first test I even read the book N he still had to curve the test for the whole class like 15 points! I won't complain to much because I have a B in his class, but what R the students doing wrong on his test? Study hard N be a good test taker.",0,0,"Oct 12th, 2011"
794681,John Michael Jack,Valdosta State University,History department,5,3,HIST2111,"Attendance is very much not mandatory. I never came to class and I made a C. Most of the things he says in class will be online. And if he doesn't post it, he probably wants more people to come to class. if it's not on blazeview, look on google for other notes because he uses other teacher's powerpoints and notes at time. DON'T MISS ANY TESTS!!!",0,0,"May 2nd, 2011"
794681,John Michael Jack,Valdosta State University,History department,3.5,3,HIST2111,Wonderful and pretty funny professor. I started off rough but everything that you need to know is in the book. For tests he gives everyone a chance to know what is going to be on it. He gives abt 2 curves per test. on random days he takes attendence and uses that as a curve. Can be an easy A if you read becuasei did it in the end.,0,0,"Mar 8th, 2011"
794681,John Michael Jack,Valdosta State University,History department,3.5,4,HIST2111,Great teacher- very laid back. Love listening to him tell stories about history. VERY HARD TESTS. Multiple choice. Four tests plus a final and a journal assignment. Gives you the information on the tests and expects you to study. IF YOU DO NOT STUDY YOU WILL NOT PASS.,0,0,"Oct 20th, 2010"
794681,John Michael Jack,Valdosta State University,History department,3.5,4,HIST1111,"Doesnt take roll, just goes over powerpoints and lectures, but he tries to make it interesting with stories and jokes, really laid back..but doesnt like it when you come in late. His test are hard, you HAVE to read the chapter or else youll probably fail. but he does curve every test, including the final. And there are no other assignments.",0,0,"Apr 29th, 2009"
794681,John Michael Jack,Valdosta State University,History department,2.5,4,HIST2111,"He doesn't take roll, so attendance isn't mandatory.He reads off of the powerpoint.Tests are really hard and are worded in a confusing way.We had a 14 point curve on our second test because so many people failed.So study or better yet take another teacher!!Also there are only 4 tests and a final in the class and no other class assignments.",0,0,"Apr 25th, 2009"
794681,John Michael Jack,Valdosta State University,History department,3,5,HIST2111,"Apparently this is not the history for me! i think i might fail this class. tests are very hard!! i would recommond taking 2112 because things actually sound different. Not a bad teacher himself, his material is just very hard.",0,0,"Apr 22nd, 2009"
794681,John Michael Jack,Valdosta State University,History department,3.5,3,HIST2111,"He was vary nice and he loves what he teaches. He really knows about the subject. I however, found his test to be difficuly. They were multiple choice/essay and the essay part was really hard. I would only get like 5 of the 25 points.",0,0,"Jan 6th, 2009"
794681,John Michael Jack,Valdosta State University,History department,5,2,HIST2111,Good Teacher. Tells exactly what he wants from you and encourages you to ask questions. Expects participation. Half of the class is discussion. Tests are fairly easy if you study. Gives good notes.,0,0,"Oct 26th, 2007"
794681,John Michael Jack,Valdosta State University,History department,5,1,HIST2111,GREAT TEACHER. INTERESTING AND FUN. EASY A IF YOU READ A LITTLE AND GO TO CLASS MORE THAN 75% OF TIME. STUDY ATLEAST FOR AN HOUR FOR TESTS. REALLY GOOD STUDY GUIDES FOR TESTS.,0,0,"Aug 15th, 2007"
794828,Kenneth Stanley,Valdosta State University,Finance department,4,2,FIN3350,"Stanley is hilarious. His class is easy to get an A in if you know how to use the financial calculator, which he explains pretty well.",0,0,"Jan 9th, 2011"
794828,Kenneth Stanley,Valdosta State University,Finance department,3,1,FIN3370,Great teacher and easy if the class participates. This class has no test just projects that are usually easy and done on excel.,0,0,"Oct 31st, 2010"
794828,Kenneth Stanley,Valdosta State University,Finance department,4.5,5,FINAN3350,The best teacher of all time.,0,0,"Sep 11th, 2008"
794828,Kenneth Stanley,Valdosta State University,Finance department,4,2,FIN3350,No Comments,0,0,"Jun 5th, 2006"
794830,Mel Schnake,Valdosta State University,Management department,4,5,MGNT4000,"Your only grades are 5 tests so good luck. You need to go to class AND pay attention because he will reference studies in class that will be on the test. His tests are online but he purposefully makes it so you can't google them and gives you a super limited time to answer them. Like, 1 minute per question. If you need more than that...",0,0,"Dec 13th, 2019"
794830,Mel Schnake,Valdosta State University,Management department,3,5,MGMT4660,"His exams are extremely hard, so you must show up to class and take good notes are things that aren't in the textbook, because he includes things like that in the exam.",0,0,"Dec 6th, 2018"
794830,Mel Schnake,Valdosta State University,Management department,1,5,MGNT4000,"Professor Schnake is exactly what his names says snake. He lectures but what he talks about is not on the test. When you ask do you need the textbook he gives you a smart answer. Most of the material comes from the book , and you have to read. You skip class you will not pass and if you come you will not pass. DO NOT TAKE HIS CLASS IF NOT MANDATORY",0,0,"Apr 10th, 2018"
794830,Mel Schnake,Valdosta State University,Management department,2.5,4,MGNT4000,"I had him for an online class, there where no grades except for 4 exams every few weeks and the final. Other than that you don't even have to think about the course. He is not helpful. He posted information on blazeview after the test had already been open and people had taken it.",1,0,"Dec 9th, 2015"
794830,Mel Schnake,Valdosta State University,Management department,1.5,5,MGNT4000,"Not a good class to take. I should have checked this site first before taking class. Don't take this class if you want to pass. I am an A student, don't know if I am going to pass. online test are tough true false, file in blanks and essay. Not allowed to go back and check answers on test. He doesn't give power point or help.",1,0,"Mar 24th, 2015"
794830,Mel Schnake,Valdosta State University,Management department,1,5,MNGT4000,"Do not take this class with him! His notes are terrible, he hand writes them and they are barely legible. Fill in the blank test and he grades by the EXACT word. The book will not help you at all, everything is off of his lectures and you wont know what to expect on the test.",4,0,"Dec 10th, 2014"
794830,Mel Schnake,Valdosta State University,Management department,1,5,HRMA,"This class was horrible and so is he! I would not recommend taking him EVER unless you have to. He is very intelligent and it is clear that HR is his life, but his tests are ridiculous. There are questions on there that you have never even heard of. I am an A student and I barely got a C in this class. If you do not have to take this class DO NOT",2,0,"Dec 12th, 2012"
